CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pedasankili B.O,532459,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6707523,83.9503055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Regulapadu B.O,532432,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5102452,84.0391112
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Dalemrajuvalasa B.O,535128,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6018000,18.3700000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Routhupeta B.O,535128,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6018000,18.3700000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Regidi B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7228000,18.5968000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Bukkuru B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7263000,18.5727000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gottamangalapuram B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7264000,18.5728000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Komiri B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7756000,18.5423000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pedakotipalli B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7715000,18.5911000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gondi B.O,532443,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.8106000,18.6629000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kodisa B.O,532443,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6868000,18.7638000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kuddapalli B.O,532443,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.8007000,18.6649000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kusimi B.O,532443,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.8322000,18.6131000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chidimi B.O,532460,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6164000,18.6517000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chittapudivalasa B.O,532460,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6164800,18.6517800
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chinakittalapadu B.O,532214,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5862000,83.9035220
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dharmalaxmipuram B.O,532214,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5836700,83.9035670
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pedalamba B.O,532214,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5836300,83.9035300
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chinnabagga B.O,532455,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2962500,83.8815250
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Somagandi B.O,532455,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7789412,83.8815310
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dabbapadu B.O,532458,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2962500,83.8935600
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pedasavalapuram B.O,532458,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2965430,83.8936245
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Aradali B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7233000,18.6217000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pedarama B.O,532443,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.8018000,18.7049000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Manda B.O,532443,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7961000,18.6827000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pedduru B.O,532443,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.8286000,18.6816000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Rushingi B.O,532461,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.5860000,18.6592000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gadagamma B.O,532460,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6064000,18.6600000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Hussainpuram B.O,532460,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7604000,18.7351200
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kathulakaviti B.O,532460,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.5867000,18.7139000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Mokhasarajapuram B.O,532460,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6868000,18.7638000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Samarelli B.O,532460,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6870000,18.7638000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Tudi B.O,532460,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6407000,18.6484000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Maruwada B.O,535557,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.5473000,18.5546000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Bitiwada B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6400000,18.6147000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Talavaram B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6886000,18.6111000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Navagam B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6795000,18.6395000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Potli B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6902000,18.6479000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Singupuram B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6903000,18.6480000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Bhasuru B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7315000,18.6318000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Devudala B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,NA,18.5472000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Jamparakota B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6889000,18.6112000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kinjangi B.O,535557,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.5297000,18.6149000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Iruwada B.O,535557,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.5297000,18.6149000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Koppara B.O,535557,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6089000,18.6169000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Garraju Chipurupalle B.O,535128,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.5668000,18.3089000
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Yeragam B.O,532458,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2962503,83.8936541
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mulasavalapuram BO,532458,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5197,83.9231
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Nagarikatakam B.O,532428,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6438545,84.0018565
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Jaduru B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4181945,84.0463211
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Komarti B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.0460121,84.0462111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Satyavaram B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4180112,84.0451111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Shalantri B.O,532190,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4973330,83.9428330
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Labara B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7470220,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tiddimi B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7470220,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Challayyavalasa B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dola B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Nimmada B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853330,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Karakavalasa B.O,532428,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6438332,84.0012354
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Devadi B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4181945,84.0460833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Talasamudram B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mabagam B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4181456,84.0460831
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Makivalasa B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4180451,84.0456231
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Piruvada B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4180021,84.0461211
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Karagam BO,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4415,83.9612
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Balada B.O,532457,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7838056,83.9391511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dimili B.O,532457,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7838055,83.9392550
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kadumu B.O,532457,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7838055,83.9392511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kurigam B.O,532457,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7838056,83.9392511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Alamajipeta B.O,532190,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4973330,83.9428330
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chiguruvalasa B.O,532190,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4973330,83.9428333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kondavalasa B.O,532190,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4973330,83.9428330
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rottavalasa B.O,532190,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4973300,83.9428333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Peddamallipuram B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7470220,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,R.L.Puram B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7470220,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sarali B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7470220,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Seetarampalli B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7470220,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Amapalam B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Jagannadhapuram B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853330,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Koduru B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853330,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gathalavalasa BO,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4157,84.1161
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Malagam BO,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4678,84.2358
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Annupuram B.O,532426,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5922511,84.0525550
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Burujuvada B.O,532426,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5922511,84.0525550
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Jamachakram B.O,532426,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5922511,84.0525550
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Savaraddapanasa B.O,532426,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5922511,84.0525550
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Nadagam B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,B.S.Puram B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Cheemalavalasa B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877000,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,CHINTHADA,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4089390,83.9038180
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Koyyam B.O,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2226660,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ponnada B.O,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2226660,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kothapeta B.O,532005,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2966111,83.8881147
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Muddada B.O,532005,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2966118,83.8881154
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Jeerupalem B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050874,83.6896857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kotapalem B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050838,83.6896152
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kovvadamachilesam B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050875,83.6896198
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ranasthalam B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050838,83.6896638
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tallavalasa B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050837,83.6896857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Venkatapuram B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050897,83.6896957
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Allivalasa BO,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.126,83.7363
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Allinagaram B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273613,83.7916385
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Budumuru B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273611,83.7916388
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kuppili B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273957,83.7916963
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tamavada B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273696,83.7916857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Palakhandyam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472785,83.7552257
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Thandyam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472877,83.7552229
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Walteru B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472967,83.7552758
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,METTAVALASA,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3897940,83.7262410
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dhavalapeta B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3773,83.752
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Arjunavalasa B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461140,83.6215277
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Devunipalavalasa B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461190,83.6215279
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pathivadapalem B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461120,83.6215278
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sancham B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461198,83.6215271
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Aguru B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495111,83.6494112
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Agurukancharam B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495123,83.6215852
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Anthakapalli B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495118,83.6215279
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bodduru B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495118,83.6215271
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bomminaiduvalasa B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495115,83.6215279
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kanimetta B.O,532402,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3414411,83.8172211
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rahimanpuram B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4618,84.1783
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rana B.O,532474,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4713333,84.0723055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Lukulam B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Avalangi B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6695000,18.6052000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Sangam B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,8.5616000,18.7064000
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Tettangi B.O,532462,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6753000,18.6232000
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Paraselli B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kalaparthi B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4603,83.8456
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Akkulapeta B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kasimivalasa B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ponnam B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Silagam Singuvalasa BO,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3637,83.9294
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ippili B.O,532401,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9125500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dharmavaram B.O,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2226660,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vommaravilli B.O,532406,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3415277,84.1184454
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tamminaidupeta BO,532410,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3256,83.8821
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bhairi B.O,532405,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2966111,83.8881141
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tulugu B.O,532405,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3308338,84.0566674
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gumadam B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050833,83.6896142
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Laveru B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050839,83.6896859
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Teppalavalasa B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050897,83.6896741
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bantupalle B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1889,83.6636
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ajjaram B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273612,83.7916398
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bejjipuram B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273621,83.7916389
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kesavarayunipalem B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273695,83.7916365
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kesavadasupuram BO,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2823,83.7863
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Lakshmipuram BO,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1836,83.7813
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Anandapuram B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472789,83.7552262
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Devaravalasa B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472857,83.7552856
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mandavakuriti B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472777,83.7552222
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mirtivalasa B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472898,83.7552225
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Siripuram B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472871,83.7552297
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tankaladuggivalasa B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472858,83.7552221
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Thungapeta B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3721,83.798
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Derasam B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461190,83.6215278
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rajam B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461119,83.6215277
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Varisam B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1461192,83.6215277
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dasariraminaiduvalasa B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472858,83.6215851
